Event.Id,Investigation.Type,Accident.Number,Event.Date,Location,Country,Airport.Code,Airport.Name,Injury.Severity,Aircraft.damage,Registration.Number,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,Purpose.of.flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,Report.Status,Publication.Date,Number.of.Passengers,Destroyed,UniqueID
20001214X42888,Accident,ATL83LA203,1983-05-28,"OCEAN CITY, MD",United States,N80,OCEAN,Non-Fatal,Substantial,N16270,Aeronca,C3,No,1,Reciprocating,Personal,0.0,1.0,0.0,0.0,Vmc,Takeoff,Probable Cause,,1.0,False,Aeronca C3
20001214X42852,Accident,ANC83LA085,1983-05-28,"GLENNALLEN, AK",United States,,,Fatal(1),Substantial,N3742M,Piper,PA-12,No,1,Reciprocating,Personal,1.0,0.0,1.0,0.0,Unk,Maneuvering,Probable Cause,,2.0,False,Piper PA-12
20001214X42893,Accident,ATL83LA222,1983-05-28,"TALLASSEE, AL",United States,,,Non-Fatal,Substantial,N3112U,Cessna,182F,No,1,Reciprocating,Unknown,0.0,0.0,1.0,3.0,Unk,Cruise,Probable Cause,,4.0,False,Cessna 182F
20001214X43076,Accident,MIA83FA148,1983-05-29,"LAKE BUTLER, FL",United States,,,Non-Fatal,Destroyed,N43499,Piper,PA-32-260,No,1,Reciprocating,Personal,0.0,1.0,2.0,0.0,Unk,Cruise,Probable Cause,,3.0,True,Piper PA-32-260
20001214X43162,Accident,SEA83LA114,1983-05-29,"GRANTS PASS, OR",United States,3S8,JOSEPHINE COUNTY,Non-Fatal,Substantial,N6202M,Stinson,108,No,1,Reciprocating,Personal,0.0,0.0,0.0,2.0,Vmc,Go-Around,Probable Cause,,2.0,False,Stinson 108
20001214X43160,Accident,SEA83LA111,1983-05-29,"PORTLAND, OR",United States,S15,TROH'S HAPPY VALLEY,Non-Fatal,Substantial,N2897U,Cessna,172D,No,1,Reciprocating,Personal,0.0,0.0,1.0,1.0,Vmc,Landing,Probable Cause,,2.0,False,Cessna 172D
20001214X43107,Accident,MKC83LA118,1983-05-29,"WICHITA, KS",United States,3KM,COL. JAMES JABARA,Non-Fatal,Substantial,N9284L,Gulfstream American,AA1A,No,1,Reciprocating,Personal,0.0,0.0,0.0,2.0,Vmc,Descent,Probable Cause,,2.0,False,Gulfstream American AA1A
20001214X43065,Accident,LAX83LA258,1983-05-29,"PHELAN, CA",United States,,,Non-Fatal,Substantial,N3437V,Cessna,150M,No,1,Reciprocating,Personal,0.0,0.0,0.0,1.0,Vmc,Cruise,Probable Cause,,1.0,False,Cessna 150M
20001214X43008,Accident,FTW83LA257,1983-05-29,"ROSWELL, NM",United States,ROW,ROSWELL INDUSTRIAL,Non-Fatal,Substantial,N113E,Cessna,170B,No,1,Reciprocating,Personal,0.0,0.0,0.0,1.0,Vmc,Takeoff,Probable Cause,,1.0,False,Cessna 170B
20001214X42964,Accident,DEN83LA130,1983-05-29,"CANDO, ND",United States,9D7,CANDO MUNICIPAL,Non-Fatal,Substantial,N6372S,Cessna,TR182,No,1,Reciprocating,Personal,0.0,0.0,0.0,3.0,Vmc,Landing,Probable Cause,,3.0,False,Cessna TR182
20001214X42948,Accident,DEN83FTM04,1983-05-29,"DELTA, UT",United States,,,Non-Fatal,Substantial,N6651Z,Piper,PA-25-235,No,1,Reciprocating,Aerial Application,0.0,0.0,1.0,0.0,Vmc,Maneuvering,Probable Cause,,1.0,False,Piper PA-25-235
20001214X42932,Accident,CHI83LA234,1983-05-29,"DELPHI, IN",United States,1L9,DELPHI MUNI,Non-Fatal,Substantial,N3661R,Piper,PA-28-180,No,1,Reciprocating,Personal,0.0,0.0,0.0,3.0,Vmc,Landing,Probable Cause,,3.0,False,Piper PA-28-180
20001214X43142,Accident,SEA83FU002,1983-05-29,"SUMNER, WA",United States,,,Non-Fatal,Substantial,NONE,Eipper,QUICKSILVER MX,No,1,Reciprocating,Unknown,0.0,1.0,0.0,0.0,Vmc,Maneuvering,Probable Cause,,1.0,False,Eipper QUICKSILVER MX
20001214X43140,Accident,SEA83FA115,1983-05-30,"NORTH BEND, WA",United States,,,Fatal(1),Destroyed,N42917,Cessna,180J,No,1,Reciprocating,Personal,1.0,0.0,0.0,0.0,Unk,Climb,Probable Cause,,1.0,True,Cessna 180J
20001214X43019,Accident,LAX83FA256,1983-05-30,"ANTIOCH, CA",United States,012,ANTIOCH,Fatal(4),Destroyed,N391B,Beech,H35,No,1,Reciprocating,Personal,4.0,0.0,0.0,0.0,Vmc,Approach,Probable Cause,,4.0,True,Beech H35
20001214X42978,Incident,FTW83IA258,1983-05-30,"EAGLE NEST, NM",United States,E91,ANGEL FIRE,Incident,Minor,N56RT,Beech,200,No,2,Turbo Shaft,Ferry,0.0,0.0,0.0,2.0,Vmc,Landing,Probable Cause,,2.0,False,Beech 200
20001214X42976,Accident,FTW83FA254,1983-05-30,"HASKELL, TX",United States,,,Fatal(5),Destroyed,N5170S,Piper,PA-28-180,No,1,Reciprocating,Personal,5.0,0.0,0.0,0.0,Imc,Cruise,Probable Cause,,5.0,True,Piper PA-28-180
20001214X42975,Accident,FTW83FA253,1983-05-30,"DECATUR, TX",United States,8F7,DECATUR MUNICIPAL,Fatal(1),Destroyed,N41761,Piper,PA28R200,No,1,Reciprocating,Personal,1.0,0.0,0.0,0.0,Imc,Approach,Probable Cause,,1.0,True,Piper PA28R200
20001214X42974,Accident,FTW83FA252,1983-05-30,"NEW ORLEANS, LA",United States,NEW,LAKEFRONT,Fatal(1),Destroyed,N52AC,Piper,PA-60,No,2,Reciprocating,Personal,1.0,0.0,0.0,0.0,Vmc,Approach,Probable Cause,,1.0,True,Piper PA-60
20001214X42943,Accident,DEN83FA123,1983-05-30,"HORSE CREEK, WY",United States,,,Fatal(1),Destroyed,N7079P,Piper,24-180,No,1,Reciprocating,Personal,1.0,0.0,0.0,0.0,Imc,Cruise,Probable Cause,,1.0,True,Piper 24-180
20001214X43067,Accident,LAX83LA263,1983-05-30,"MOLOKAI, HI",United States,MKK,MOLOKAI,Non-Fatal,Substantial,N31914,Piper,PA-28-181,No,1,Reciprocating,Personal,0.0,0.0,0.0,4.0,Vmc,Cruise,Probable Cause,,4.0,False,Piper PA-28-181
20001214X43064,Accident,LAX83LA255,1983-05-30,"WILLITS, CA",United States,028,WILLIA MUNI,Non-Fatal,Substantial,N9699Q,Cessna,172M,No,1,Reciprocating,Personal,0.0,0.0,0.0,4.0,Vmc,Landing,Probable Cause,,4.0,False,Cessna 172M
20001214X43063,Accident,LAX83LA254,1983-05-30,"WINSLOW, AZ",United States,,,Non-Fatal,Substantial,N7369E,Cessna,210,No,1,Reciprocating,Personal,0.0,0.0,0.0,2.0,Vmc,Cruise,Probable Cause,,2.0,False,Cessna 210
20001214X43060,Accident,LAX83LA250,1983-05-30,"SEDONA, AZ",United States,SEZ,SEDONA,Non-Fatal,Substantial,N2368S,Cessna,337B,No,2,Reciprocating,Personal,0.0,0.0,0.0,4.0,Vmc,Takeoff,Probable Cause,,4.0,False,Cessna 337B
20001214X43011,Accident,FTW83LA333,1983-05-30,"BON WIER, TX",United States,,,Non-Fatal,Substantial,N714UX,Cessna,152,No,1,Reciprocating,Personal,0.0,0.0,0.0,2.0,Vmc,Takeoff,Probable Cause,,2.0,False,Cessna 152
20001214X43009,Accident,FTW83LA260,1983-05-30,"FARMINGTON, NM",United States,,,Non-Fatal,Substantial,N2375H,Balloon Works,FIREFLY 7,No,,Unknown,Personal,0.0,0.0,0.0,2.0,Vmc,Takeoff,Probable Cause,,2.0,False,Balloon Works FIREFLY 7
20001214X42960,Accident,DEN83LA125,1983-05-30,"EVANSTON, WY",United States,EVW,EVANSTON,Non-Fatal,Substantial,N5136X,Cessna,TU206,No,1,Reciprocating,Business,0.0,0.0,0.0,1.0,Vmc,Landing,Probable Cause,,1.0,False,Cessna TU206
20001214X42946,Accident,DEN83FTE10,1983-05-30,"ENGLEWOOD, CO",United States,APA,ARAPAHOE COUNTY,Non-Fatal,Substantial,N29958,Douglas,DC-3C,No,2,Reciprocating,Personal,0.0,0.0,0.0,2.0,Imc,Landing,Probable Cause,,2.0,False,Douglas DC-3C
20001214X42866,Accident,ATL83FIA01,1983-05-30,"FRIENDLY, MD",United States,W28,PG AIRPARK,Non-Fatal,Substantial,N9966Y,Champion,402,No,2,Reciprocating,Instructional,0.0,0.0,1.0,1.0,Vmc,Takeoff,Probable Cause,,2.0,False,Champion 402
20001214X42850,Accident,ANC83LA083,1983-05-30,"PALMER, AK",United States,,,Non-Fatal,Substantial,N64AT,Artic Aircraft Corp.,S-1B2,No,1,Reciprocating,Personal,0.0,0.0,0.0,2.0,Vmc,Taxi,Probable Cause,,2.0,False,Artic Aircraft Corp. S-1B2
20001214X42959,Accident,DEN83LA124,1983-05-30,"KEMMERER, WY",United States,,,Non-Fatal,Substantial,N16297,Aerospatiale,SA-315B,No,1,Turbo Shaft,Unknown,0.0,0.0,2.0,0.0,Vmc,Takeoff,Probable Cause,,2.0,False,Aerospatiale SA-315B
20001214X43077,Accident,MIA83FA149,1983-05-31,"FT. LAUDERDALE, FL",United States,FLL,FT. LAUDERDALE,Fatal(5),Destroyed,N6103Y,Piper,PA-23C-250,No,2,Reciprocating,Personal,5.0,0.0,0.0,0.0,Vmc,Takeoff,Probable Cause,,5.0,True,Piper PA-23C-250
20001214X42890,Accident,ATL83LA205,1983-05-31,"BLAKELY, GA",United States,11J,EARLY CITY,Non-Fatal,Destroyed,N8476K,Grumman,G-164B,No,1,Reciprocating,Personal,0.0,0.0,0.0,1.0,Vmc,Takeoff,Probable Cause,,1.0,True,Grumman G-164B
20001214X42855,Accident,ANC83LA088,1983-05-31,"VENETIE, AK",United States,,TOBIN CREEK,Non-Fatal,Destroyed,CGPZP,Cessna,TU206,No,1,Reciprocating,Business,0.0,0.0,2.0,0.0,Vmc,Takeoff,Probable Cause,,2.0,True,Cessna TU206
20001214X42854,Accident,ANC83LA087,1983-05-31,"FAIRBANKS, AK",United States,FAI,FAIRBANK,Non-Fatal,Destroyed,N81CD,Maule,5-235C,No,1,Reciprocating,Personal,0.0,0.0,0.0,1.0,Vmc,Landing,Probable Cause,,1.0,True,Maule 5-235C
20001214X43116,Accident,NYC83FA128,1983-05-31,"PLATTSBURGH, NY",United States,PLB,CLINTON COUNTY,Non-Fatal,Substantial,N6207R,Cessna,172RG,No,1,Reciprocating,Personal,0.0,0.0,0.0,4.0,Imc,Approach,Probable Cause,,4.0,False,Cessna 172RG
20001214X43087,Accident,MIA83LA150,1983-05-31,"SEBRING, FL",United States,SEF,SEBRING,Non-Fatal,Substantial,N75773,Cessna,207,No,1,Reciprocating,Personal,0.0,0.0,0.0,2.0,Vmc,Takeoff,Probable Cause,,2.0,False,Cessna 207
20001214X42944,Accident,DEN83FA129,1983-05-31,"COLORADO SPRGS, CO",United States,COS,COLORADO SPRINGS,Non-Fatal,Substantial,N735FW,Cessna,182,No,1,Reciprocating,Personal,0.0,0.0,0.0,4.0,Imc,Cruise,Probable Cause,,4.0,False,Cessna 182
20001214X42891,Accident,ATL83LA206,1983-05-31,"SENOIA, GA",United States,,,Non-Fatal,Substantial,N9849E,Schweizer,1-26B,No,0,Unknown,Personal,0.0,0.0,0.0,1.0,Vmc,Landing,Probable Cause,,1.0,False,Schweizer 1-26B
20001214X43440,Accident,MIA83LA151,1983-06-01,"W. PALM BEACH, FL",United States,,,Non-Fatal,Destroyed,N831PC,Piper,PT 6A-28,No,2,Turbo Prop,Business,0.0,0.0,3.0,0.0,Vmc,Cruise,Probable Cause,,3.0,True,Piper PT 6A-28
20001214X43370,Accident,LAX83FA260,1983-06-01,"BUCKEYE, AZ",United States,,PRIVATE STRIP,Fatal(2),Destroyed,N8926N,Piper,PA-32 300C,No,1,Reciprocating,Personal,2.0,0.0,0.0,0.0,Vmc,Unknown,Probable Cause,,2.0,True,Piper PA-32 300C
20001214X43320,Accident,FTW83FA259,1983-06-01,"HARVEY, LA",United States,,,Fatal(2),Destroyed,N52072,Cessna,180J,No,1,Reciprocating,Unknown,2.0,0.0,0.0,0.0,Vmc,Takeoff,Probable Cause,,2.0,True,Cessna 180J
20001214X43495,Accident,NYC83LA129,1983-06-01,"NEWPORT, RI",United States,2B4,NEWPORT STATE,Non-Fatal,Substantial,N9283G,Cessna,182N,No,1,Reciprocating,Instructional,0.0,0.0,0.0,2.0,Vmc,Landing,Probable Cause,,2.0,False,Cessna 182N
20001214X43463,Accident,MKC83LA120,1983-06-01,"ST LOUIS, MO",United States,02K,ARROWHEAD,Non-Fatal,Substantial,N36600,Aeronca,65CA,No,1,Reciprocating,Personal,0.0,0.0,0.0,1.0,Vmc,Landing,Probable Cause,,1.0,False,Aeronca 65CA
20001214X43296,Accident,DEN83LA132,1983-06-01,"DEVILS TOWER, WY",United States,,,Non-Fatal,Substantial,N80711,Bell,47G3-B1,No,1,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,Vmc,Maneuvering,Probable Cause,,1.0,False,Bell 47G3-B1
20001214X43391,Accident,LAX83LA261,1983-06-01,"NORTH LAS VEGAS, NV",United States,VGT,NORTH LAS VEGAS,Non-Fatal,Substantial,N6293Q,Cessna,401A,No,2,Reciprocating,Unknown,0.0,0.0,0.0,6.0,Vmc,Landing,Probable Cause,,6.0,False,Cessna 401A
20001214X43289,Accident,DEN83FA131,1983-06-02,"MONTICELLO, UT",United States,,,Fatal(2),Destroyed,N271VT,Aero Commander,680FL,No,2,Reciprocating,Business,2.0,0.0,0.0,0.0,Vmc,Cruise,Probable Cause,,2.0,True,Aero Commander 680FL
20001214X43288,Incident,DCA83IA027,1983-06-02,"CLINTON, MD",United States,W32,HYDE,Incident,Minor,N9542L,Grumman,AA-5,No,1,Reciprocating,Instructional,0.0,0.0,0.0,1.0,Vmc,Landing,Probable Cause,,1.0,False,Grumman AA-5
20001214X43500,Accident,NYC83LA136,1983-06-02,"CHATHAM, MA",United States,0B6,CHATHAM,Non-Fatal,Substantial,N5545C,Cessna,170A,No,1,Reciprocating,Personal,0.0,0.0,0.0,1.0,Vmc,Landing,Probable Cause,,1.0,False,Cessna 170A
20001214X43492,Accident,NYC83FNC06,1983-06-02,"WARREN, VT",United States,0B7,WARREN-SUGARBUSH,Non-Fatal,Substantial,CGAEX,Grumman,AA-5A,No,1,Reciprocating,Personal,0.0,0.0,0.0,1.0,Vmc,Approach,Probable Cause,,1.0,False,Grumman AA-5A
20001214X43491,Accident,NYC83FNC05,1983-06-02,"NEW MARKET, NH",United States,,,Non-Fatal,Substantial,N587H,Enstrom,280C,No,1,Reciprocating,Business,0.0,0.0,2.0,0.0,Vmc,Takeoff,Probable Cause,,2.0,False,Enstrom 280C
20001214X43242,Accident,CHI83LA236,1983-06-02,"JACKSON, MI",United States,JXN,REYNOLDS FIELD,Non-Fatal,Substantial,N20082,Cessna,177B,No,1,Reciprocating,Personal,0.0,1.0,1.0,0.0,Vmc,Takeoff,Probable Cause,,2.0,False,Cessna 177B
20001214X43285,Accident,DCA83AA028,1983-06-02,"COVINGTON, KY",United States,CVG,GREATER CINCINNATI,Fatal(23),Substantial,CFTLU,Douglas,DC-9-32,No,2,Turbo Fan,Unknown,23.0,3.0,13.0,7.0,Vmc,Cruise,Probable Cause,,46.0,False,Douglas DC-9-32
20001214X43478,Accident,NYC83FA130,1983-06-03,"WESTFIELD, MA",United States,BAF,BARNES MUNICIPAL,Fatal(1),Destroyed,N5286N,North American,AT-6C,No,1,Reciprocating,Unknown,1.0,0.0,0.0,0.0,Vmc,Maneuvering,Probable Cause,,1.0,True,North American AT-6C
20001214X43546,Accident,SEA83LA136,1983-06-03,"HEPNER, OR",United States,,,Non-Fatal,Substantial,N1665S,Snow,S2C,No,1,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,Vmc,Cruise,Probable Cause,,1.0,False,Snow S2C
20001214X43464,Accident,MKC83LA121,1983-06-03,"CHESTERFIELD, MO",United States,SUS,SPIRIT OF ST. LOUIS,Non-Fatal,Substantial,N69CZ,Piper,PA-34-200T,No,2,Reciprocating,Business,0.0,0.0,0.0,3.0,Vmc,Landing,Probable Cause,,3.0,False,Piper PA-34-200T
20001214X43441,Accident,MIA83LA153,1983-06-03,"CLEARWATER, FL",United States,CLW,CLEARWATER EXECUTIVE,Non-Fatal,Substantial,N275ZA,Beech,58,No,2,Reciprocating,Personal,0.0,0.0,0.0,4.0,Vmc,Landing,Probable Cause,,4.0,False,Beech 58
20001214X43396,Accident,LAX83LA269,1983-06-03,"REDDING, CA",United States,RDD,REDDING MUNI,Non-Fatal,Substantial,N1497S,Cessna,T337H,No,2,Reciprocating,Personal,0.0,0.0,0.0,1.0,Vmc,Approach,Probable Cause,,1.0,False,Cessna T337H
20001214X43332,Accident,FTW83LA262,1983-06-03,"KAPLAN, LA",United States,,,Non-Fatal,Substantial,N48503,Grumman,G-164B,No,1,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,Vmc,Landing,Probable Cause,,1.0,False,Grumman G-164B
20001214X43243,Accident,CHI83LA237,1983-06-03,"DONGOLA, IL",United States,RLA,DONGOLA,Non-Fatal,Substantial,N218W,Cessna,182G,No,1,Reciprocating,Personal,0.0,0.0,0.0,2.0,Vmc,Landing,Probable Cause,,2.0,False,Cessna 182G
20001214X43203,Accident,ATL83LA210,1983-06-03,"ALLIGATOR, MS",United States,,,Non-Fatal,Substantial,N701Y,Grumman,G-164,No,1,Reciprocating,Aerial Application,0.0,0.0,1.0,0.0,Vmc,Maneuvering,Probable Cause,,1.0,False,Grumman G-164
20001214X43189,Accident,ATL83FA211,1983-06-03,"LEXINGTON, NC",United States,EXX,LEXINGTON MUNI.,Non-Fatal,Substantial,N7571R,Piper,PA-28-140,No,1,Reciprocating,Personal,0.0,1.0,1.0,0.0,Vmc,Approach,Probable Cause,,2.0,False,Piper PA-28-140
20001214X43384,Accident,LAX83FUM06,1983-06-04,"SAN CLEMENTE, CA",United States,,,Non-Fatal,Destroyed,N4789R,Cessna,172RG,No,1,Reciprocating,Other Work Use,0.0,1.0,0.0,0.0,Imc,Maneuvering,Probable Cause,,1.0,True,Cessna 172RG
20001214X43336,Accident,FTW83LA266,1983-06-04,"ANSON, TX",United States,,,Non-Fatal,Destroyed,N57751,Piper,PA-36-285,No,1,Reciprocating,Aerial Application,0.0,1.0,0.0,0.0,Vmc,Maneuvering,Probable Cause,,1.0,True,Piper PA-36-285
20001214X43321,Accident,FTW83FA261,1983-06-04,"OMEGA, OK",United States,,,Fatal(1),Destroyed,N6551Z,Piper,PA-25-235,No,1,Reciprocating,Aerial Application,1.0,0.0,0.0,0.0,Vmc,Maneuvering,Probable Cause,,1.0,True,Piper PA-25-235
20001214X43204,Accident,ATL83LA212,1983-06-04,"RAEFORD, NC",United States,5W4,RAEFORD,Non-Fatal,Destroyed,N5386Q,Cessna,150L,No,1,Reciprocating,Personal,0.0,0.0,1.0,0.0,Vmc,Approach,Probable Cause,,1.0,True,Cessna 150L
20001214X43190,Accident,ATL83FA213,1983-06-04,"CALHOUN, GA",United States,PVT,MERCER,Fatal(1),Destroyed,N111UD,Bellanca,8KCAB,No,1,Reciprocating,Personal,1.0,0.0,0.0,0.0,Vmc,Takeoff,Probable Cause,,1.0,True,Bellanca 8KCAB
20001214X43496,Accident,NYC83LA132,1983-06-04,"LAKEVILLE, MA",United States,,,Non-Fatal,Substantial,N74788,Mooney,M20B,No,1,Reciprocating,Personal,0.0,0.0,0.0,1.0,Vmc,Maneuvering,Probable Cause,,1.0,False,Mooney M20B
20001214X43406,Accident,LAX83LA284,1983-06-04,"CARMEL VALLEY, CA",United States,062,CARMEL VALLEY,Non-Fatal,Substantial,N9854T,Cessna,172A,No,1,Reciprocating,Personal,0.0,0.0,0.0,2.0,Vmc,Standing,Probable Cause,,2.0,False,Cessna 172A
20001214X43399,Accident,LAX83LA272,1983-06-04,"TEMECULA, CA",United States,2LO,RANCHO CALIFORNIA,Non-Fatal,Substantial,N2334V,Piper,PA-38-112,No,1,Reciprocating,Instructional,0.0,0.0,0.0,2.0,Vmc,Landing,Probable Cause,,2.0,False,Piper PA-38-112
20001214X43393,Accident,LAX83LA264,1983-06-04,"COLUMBIA, CA",United States,022,COLUMBIA,Non-Fatal,Substantial,N6669E,Cessna,172N,No,1,Reciprocating,Personal,0.0,0.0,3.0,1.0,Vmc,Landing,Probable Cause,,4.0,False,Cessna 172N
20001214X43337,Accident,FTW83LA267,1983-06-04,"KINDER, LA",United States,,,Non-Fatal,Substantial,N6642K,Grumman,G-164B,No,1,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,Vmc,Takeoff,Probable Cause,,1.0,False,Grumman G-164B
20001214X43335,Accident,FTW83LA265,1983-06-04,"TULSA, OK",United States,RUS,RICHARD LLOYD JONES,Non-Fatal,Substantial,N2637P,Piper,PA-22-150,No,1,Reciprocating,Personal,0.0,0.0,0.0,2.0,Vmc,Landing,Probable Cause,,2.0,False,Piper PA-22-150
20001214X43333,Accident,FTW83LA263,1983-06-04,"TEXARKANA, AR",United States,TXK,TEXARKANA MUNI,Non-Fatal,Substantial,N57328,Piper,PA-34-200,No,2,Reciprocating,Personal,0.0,0.0,0.0,4.0,Vmc,Climb,Probable Cause,,4.0,False,Piper PA-34-200
20001214X43245,Accident,CHI83LA241,1983-06-04,"BIG LAKE, MN",United States,,HOOKS,Non-Fatal,Substantial,N55270,Piper,PA-28-140,No,1,Reciprocating,Personal,0.0,0.0,0.0,1.0,Vmc,Approach,Probable Cause,,1.0,False,Piper PA-28-140
20001214X43244,Accident,CHI83LA238,1983-06-04,"PARK FORREST, IL",United States,LL29,HAEDTLER,Non-Fatal,Substantial,N5258G,Cessna,305A,No,1,Reciprocating,Unknown,0.0,0.0,2.0,0.0,Vmc,Maneuvering,Probable Cause,,2.0,False,Cessna 305A
20001214X43433,Accident,MIA83FA152,1983-06-05,"SEBASTIAN, FL",United States,,,Fatal(6),Destroyed,N4724S,Piper,PA-32-260,No,1,Reciprocating,Personal,6.0,0.0,0.0,0.0,Imc,Cruise,Probable Cause,,6.0,True,Piper PA-32-260
20001214X43334,Accident,FTW83LA264,1983-06-05,"RIO GRANDE CITY, TX",United States,67R,STARR COUNTY,Non-Fatal,Destroyed,N8533L,Piper,PA-25-235,No,1,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,Vmc,Cruise,Probable Cause,,1.0,True,Piper PA-25-235
20001214X43231,Accident,CHI83FA239,1983-06-05,"AUBURN, OH",United States,,,Fatal(1),Destroyed,N3939N,Beech,35,No,1,Reciprocating,Personal,1.0,0.0,0.0,0.0,Vmc,Go-Around,Probable Cause,,1.0,True,Beech 35
20001214X43191,Accident,ATL83FA215,1983-06-05,"FRANKLIN, TN",United States,,,Non-Fatal,Destroyed,N6429F,Cessna,172N,No,1,Reciprocating,Personal,0.0,2.0,0.0,0.0,Vmc,Cruise,Probable Cause,,2.0,True,Cessna 172N
20001214X43514,Accident,NYC83LA154,1983-06-05,"FREEPORT, PA",United States,G06,MCVILLE,Non-Fatal,Substantial,N65859,Schweizer,2-33,No,0,Unknown,Personal,0.0,0.0,0.0,1.0,Vmc,Approach,Probable Cause,,1.0,False,Schweizer 2-33
20001214X43506,Accident,NYC83LA145,1983-06-05,"BLOCK ISLAND, RI",United States,BID,BLOCK ISLAND,Non-Fatal,Substantial,N6901H,Cessna,172M,No,1,Reciprocating,Personal,0.0,0.0,0.0,3.0,Vmc,Landing,Probable Cause,,3.0,False,Cessna 172M
20001214X43499,Accident,NYC83LA135,1983-06-05,"FINLEYVILLE, PA",United States,GO5,FINDLEYVILLE,Non-Fatal,Substantial,N903BG,Burkhart Grob,109,No,1,Reciprocating,Personal,0.0,1.0,1.0,0.0,Vmc,Takeoff,Probable Cause,,2.0,False,Burkhart Grob 109
20001214X43498,Accident,NYC83LA134,1983-06-05,"W. MIFFLIN, PA",United States,AGC,ALLEGHENY CO.,Non-Fatal,Substantial,N66982,Beech,77,No,1,Reciprocating,Personal,0.0,0.0,0.0,1.0,Vmc,Approach,Probable Cause,,1.0,False,Beech 77
20001214X43497,Accident,NYC83LA133,1983-06-05,"MORRISVILLE, VT",United States,MVL,MORRISVILLE,Non-Fatal,Substantial,N430LT,Dg,400,No,1,Reciprocating,Personal,0.0,0.0,0.0,1.0,Vmc,Taxi,Probable Cause,,1.0,False,Dg 400
20001214X43447,Accident,MIA83LA162,1983-06-05,"BOYNTON BCH., FL",United States,1X4,WILLIS,Non-Fatal,Substantial,N5917G,Cessna,150K,No,1,Reciprocating,Personal,0.0,0.0,0.0,1.0,Vmc,Landing,Probable Cause,,1.0,False,Cessna 150K
20001214X43442,Accident,MIA83LA154,1983-06-05,"CHULUOTA, FL",United States,X45,FLYING SEMINOLE,Non-Fatal,Substantial,N6376F,Cessna,172N,No,1,Reciprocating,Personal,0.0,0.0,0.0,4.0,Vmc,Landing,Probable Cause,,4.0,False,Cessna 172N
20001214X43407,Accident,LAX83LA285,1983-06-05,"PORTERVILLE, CA",United States,,,Non-Fatal,Substantial,N828OS,Cessna,150F,No,1,Reciprocating,Personal,0.0,0.0,1.0,2.0,Vmc,Cruise,Probable Cause,,3.0,False,Cessna 150F
20001214X43394,Accident,LAX83LA265,1983-06-05,"SHOW LOW, AZ",United States,SOW,SHOW LOW,Fatal(1),Substantial,N51255,Cessna,150,No,1,Reciprocating,Personal,1.0,1.0,0.0,0.0,Vmc,Takeoff,Probable Cause,,2.0,False,Cessna 150
20001214X43297,Accident,DEN83LA134,1983-06-05,"HAMILTON, MT",United States,6S5,HAMILTON,Non-Fatal,Substantial,N8787W,Piper,PA-28-235,No,1,Reciprocating,Personal,0.0,0.0,1.0,0.0,Vmc,Takeoff,Probable Cause,,1.0,False,Piper PA-28-235
20001214X43252,Accident,CHI83LA248,1983-06-05,"CROTON, MI",United States,,,Non-Fatal,Substantial,N4119D,Helio,H-391B,No,1,Reciprocating,Personal,0.0,0.0,0.0,2.0,Vmc,Approach,Probable Cause,,2.0,False,Helio H-391B
20001214X43250,Accident,CHI83LA246,1983-06-05,"DAYTON, OH",United States,MGY,DAYTON GENERAL SOUTH,Non-Fatal,Substantial,N715HR,Cessna,172H,No,1,Reciprocating,Personal,0.0,0.0,0.0,4.0,Vmc,Landing,Probable Cause,,4.0,False,Cessna 172H
20001214X43207,Accident,ATL83LA217,1983-06-05,"SHINNSTON, WV",United States,,SHINNSTON,Non-Fatal,Substantial,N3511E,Aeronca,7AC,No,1,Reciprocating,Instructional,0.0,0.0,2.0,0.0,Vmc,Approach,Probable Cause,,2.0,False,Aeronca 7AC
20001214X43206,Accident,ATL83LA216,1983-06-05,"MITCHELLVILLE, MD",United States,W00,FREEWAY,Non-Fatal,Substantial,N1657E,Cessna,172N,No,1,Reciprocating,Personal,0.0,0.0,2.0,1.0,Vmc,Landing,Probable Cause,,3.0,False,Cessna 172N
20001214X43205,Accident,ATL83LA214,1983-06-05,"WESTMINSTER, MD",United States,W54,CARROLL COUNTY,Non-Fatal,Substantial,N16402,Piper,PA-28-180,No,1,Reciprocating,Personal,0.0,0.0,0.0,1.0,Vmc,Landing,Probable Cause,,1.0,False,Piper PA-28-180
20001214X43165,Accident,ANC83FA090,1983-06-05,"ANCHORAGE, AK",United States,ANC,ANCHORAGE,Non-Fatal,Substantial,N1693M,Cessna,185-E,No,1,Reciprocating,Personal,0.0,0.0,0.0,5.0,Vmc,Cruise,Probable Cause,,5.0,False,Cessna 185-E
20001214X43536,Accident,SEA83LA119,1983-06-06,"NEAR RANDLE, WA",United States,,,Non-Fatal,Substantial,N98HJ,Bell,205A-1,No,1,Turbo Shaft,Other Work Use,0.0,0.0,0.0,1.0,Vmc,Takeoff,Probable Cause,,1.0,False,Bell 205A-1
